Start Time, Oct. 25, 2018 at 12:44:03 PM
Energy calibration,  Offset: 0, Slope: 0.5, Quadratic: 0
Live Time (s), 1207.62
Real Time (s), 1212.92
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
657, 328.5, 34
658, 329, 36
659, 329.5, 31
660, 330, 26
661, 330.5, 46
662, 331, 28
663, 331.5, 32
664, 332, 32
665, 332.5, 34
666, 333, 39
667, 333.5, 48
668, 334, 50
669, 334.5, 46
670, 335, 112
671, 335.5, 102
672, 336, 74
673, 336.5, 47
674, 337, 29
675, 337.5, 37
676, 338, 24
677, 338.5, 36
678, 339, 37
679, 339.5, 22
680, 340, 37
681, 340.5, 33
682, 341, 29
683, 341.5, 28
684, 342, 29
685, 342.5, 27
686, 343, 40
687, 343.5, 31
688, 344, 27
689, 344.5, 37
690, 345, 37
691, 345.5, 32
692, 346, 26
693, 346.5, 31
694, 347, 35
695, 347.5, 27
696, 348, 40
697, 348.5, 32
698, 349, 28
699, 349.5, 28
700, 350, 36
701, 350.5, 29
702, 351, 19
703, 351.5, 39
704, 352, 25
705, 352.5, 33
706, 353, 44
707, 353.5, 26
708, 354, 28
709, 354.5, 37
710, 355, 32
711, 355.5, 38
712, 356, 44
713, 356.5, 36
714, 357, 25
715, 357.5, 27
716, 358, 25
717, 358.5, 19
718, 359, 38
719, 359.5, 29
720, 360, 24
721, 360.5, 22
722, 361, 36
723, 361.5, 31
724, 362, 35
725, 362.5, 35
726, 363, 23
727, 363.5, 23
728, 364, 42
729, 364.5, 34
730, 365, 22
731, 365.5, 35
732, 366, 31
733, 366.5, 32
734, 367, 36
735, 367.5, 26
736, 368, 24
737, 368.5, 34
738, 369, 27
739, 369.5, 32
740, 370, 32
741, 370.5, 27
742, 371, 39
743, 371.5, 38
744, 372, 28
745, 372.5, 28
746, 373, 42
747, 373.5, 25
748, 374, 27
749, 374.5, 32
750, 375, 33
751, 375.5, 25
752, 376, 28
753, 376.5, 24
754, 377, 30
755, 377.5, 29
756, 378, 28
757, 378.5, 33
758, 379, 27
759, 379.5, 30
760, 380, 24
761, 380.5, 33
762, 381, 32
763, 381.5, 28
764, 382, 49
765, 382.5, 174
766, 383, 182
767, 383.5, 77
768, 384, 23
769, 384.5, 20
770, 385, 27
771, 385.5, 22
772, 386, 30
773, 386.5, 26
774, 387, 38
775, 387.5, 27
776, 388, 26
777, 388.5, 28
778, 389, 23
779, 389.5, 23
780, 390, 29
781, 390.5, 20
782, 391, 26
783, 391.5, 25
784, 392, 34
785, 392.5, 29
786, 393, 25
787, 393.5, 28
788, 394, 29
789, 394.5, 30
790, 395, 28
791, 395.5, 25
792, 396, 29
793, 396.5, 18
794, 397, 28
795, 397.5, 24
796, 398, 29
797, 398.5, 32
798, 399, 41
799, 399.5, 174
800, 400, 293
801, 400.5, 120
802, 401, 21
803, 401.5, 31
804, 402, 22
805, 402.5, 28
806, 403, 19
807, 403.5, 32
808, 404, 32
809, 404.5, 22
810, 405, 30
811, 405.5, 24
812, 406, 18
813, 406.5, 28
814, 407, 25
815, 407.5, 25
816, 408, 28
817, 408.5, 22
818, 409, 23
819, 409.5, 26
820, 410, 28
821, 410.5, 21
822, 411, 25
823, 411.5, 21
824, 412, 20
825, 412.5, 20
826, 413, 28
827, 413.5, 21
828, 414, 19
829, 414.5, 18
830, 415, 22
831, 415.5, 29
832, 416, 24
833, 416.5, 20
834, 417, 19
835, 417.5, 23
836, 418, 23
837, 418.5, 24
838, 419, 27
839, 419.5, 23
840, 420, 24
841, 420.5, 20
842, 421, 19
843, 421.5, 22
844, 422, 22
845, 422.5, 19
846, 423, 23
847, 423.5, 17
848, 424, 20
849, 424.5, 25
850, 425, 32
851, 425.5, 31
852, 426, 20
853, 426.5, 13
854, 427, 28
855, 427.5, 20
856, 428, 25
857, 428.5, 27
858, 429, 20
